timestamp,Current_R,Current_G,Current_B,R,G,B,luminosity
00:28:04.405792,0,131,0,5539.200195,20076.0,2355.600098,127.262802
00:28:06.406158,0,0,131,720.0,5992.0,20311.199219,140.266006
00:28:10.406799,132,0,0,18278.400391,4704.0,31.200001,57.078201
00:28:12.407104,0,132,0,5539.200195,20176.0,2360.800049,127.813202
00:28:14.407409,0,0,132,739.200012,6036.0,20410.0,141.272202
00:28:18.408142,133,0,0,18326.400391,4752.0,15.6,57.473801
00:28:20.408508,0,133,0,5558.399902,20236.0,2392.0,128.329193
00:28:22.408843,0,0,133,748.799988,6052.0,20493.199219,141.925797
00:28:26.409484,134,0,0,18441.599609,4780.0,10.4,57.8092
00:28:28.409881,0,134,0,5577.600098,20340.0,2407.600098,129.171997
00:28:30.410247,0,0,134,729.599976,6092.0,20602.400391,142.648193
00:28:34.410888,135,0,0,18576.0,4828.0,10.4,58.273602
00:28:36.411285,0,135,0,5587.200195,20408.0,2428.399902,129.722397
00:28:38.411682,0,0,135,729.599976,6124.0,20711.599609,143.387802
00:28:42.412384,136,0,0,18729.599609,4848.0,15.6,58.780998
00:28:44.412719,0,136,0,5625.600098,20520.0,2444.0,130.436203
00:28:46.413116,0,0,136,748.799988,6180.0,20852.0,144.058594
00:28:50.413696,137,0,0,18825.599609,4860.0,5.2,59.219601
00:28:52.414123,0,137,0,5644.799805,20608.0,2464.800049,131.012405
00:28:54.414459,0,0,137,748.799988,6192.0,20919.599609,144.953003
00:28:58.415100,138,0,0,19008.0,4900.0,20.799999,59.529202
00:29:00.415405,0,138,0,5635.200195,20688.0,2470.0,131.597198
00:29:02.415740,0,0,138,777.599976,6232.0,21080.800781,145.6754
00:29:06.416381,139,0,0,19084.800781,4924.0,26.0,59.9076
00:29:08.416687,0,139,0,5683.200195,20768.0,2496.0,132.311005
00:29:10.416992,0,0,139,748.799988,6264.0,21153.599609,146.457993
00:29:14.417694,140,0,0,19219.199219,4956.0,15.6,60.3634
00:29:16.417968,0,140,0,5712.0,20872.0,2501.199951,132.930206
00:29:18.418334,0,0,140,768.0,6312.0,21236.800781,147.180405
00:29:22.419006,141,0,0,19363.199219,4988.0,26.0,60.638599
00:29:24.419372,0,141,0,5740.799805,20956.0,2522.0,133.377396
00:29:26.419769,0,0,141,777.599976,6356.0,21372.0,148.023193
00:29:30.420471,142,0,0,19420.800781,5024.0,20.799999,61.077202
00:29:32.420837,0,142,0,5740.799805,21016.0,2532.399902,134.160004
00:29:34.421234,0,0,142,758.400024,6376.0,21476.0,148.668198
00:29:38.421813,143,0,0,19555.199219,5064.0,26.0,61.550201
00:29:40.422149,0,143,0,5731.200195,21128.0,2568.800049,134.753403
00:29:42.422576,0,0,143,777.599976,6416.0,21522.800781,149.382004
00:29:46.423126,144,0,0,19670.400391,5080.0,15.6,61.902802
00:29:48.423492,0,144,0,5779.200195,21208.0,2563.600098,135.286606
00:29:50.423736,0,0,144,777.599976,6460.0,21668.400391,150.087204
00:29:54.424407,145,0,0,19795.199219,5100.0,26.0,62.264
00:29:56.424804,0,145,0,5779.200195,21312.0,2600.0,135.880005
00:29:58.425170,0,0,145,787.200012,6488.0,21788.0,150.861206
00:30:02.425842,146,0,0,19958.400391,5128.0,15.6,62.728401
00:30:04.426269,0,146,0,5846.399902,21396.0,2615.600098,136.344406
00:30:06.426544,0,0,146,796.799988,6500.0,21881.599609,151.463196
00:30:10.427429,147,0,0,20016.0,5172.0,20.799999,63.003601
00:30:12.427642,0,147,0,5856.0,21460.0,2626.0,137.049606
00:30:14.428009,0,0,147,796.799988,6556.0,21985.599609,152.331802
00:30:18.428619,148,0,0,20102.400391,5176.0,31.200001,63.416401
00:30:20.428955,0,148,0,5865.600098,21552.0,2636.399902,137.643005
00:30:22.429321,0,0,148,816.0,6560.0,22094.800781,153.105804
00:30:26.429962,149,0,0,20246.400391,5228.0,31.200001,63.829201
00:30:28.430297,0,149,0,5894.399902,21628.0,2652.0,138.373993
00:30:30.430633,0,0,149,796.799988,6580.0,22198.800781,153.656204
00:30:34.431304,150,0,0,20371.199219,5240.0,20.799999,64.216202
00:30:36.431640,0,150,0,5913.600098,21756.0,2662.399902,138.932999
00:30:38.432098,0,0,150,816.0,6644.0,22250.800781,154.490402
00:30:42.432586,151,0,0,20486.400391,5268.0,31.200001,64.628998
00:30:44.432983,0,151,0,5904.0,21824.0,2657.199951,139.388794
00:30:46.433135,0,0,151,816.0,6668.0,22401.599609,155.333206
00:30:50.433837,152,0,0,20620.800781,5312.0,31.200001,64.981598
00:30:52.434143,0,152,0,5952.0,21872.0,2704.0,139.921997
00:30:54.434448,0,0,152,825.599976,6716.0,22510.800781,155.806198
00:30:58.435150,153,0,0,20707.199219,5348.0,31.200001,65.403
00:31:00.435607,0,153,0,6019.200195,21972.0,2714.399902,140.678802
00:31:02.435852,0,0,153,835.200012,6748.0,22594.0,156.477005
00:31:06.436523,154,0,0,20841.599609,5356.0,15.6,65.7556
00:31:08.436828,0,154,0,6019.200195,22068.0,2724.800049,141.151794
00:31:10.437194,0,0,154,844.799988,6768.0,22718.800781,157.233795
00:31:14.437927,155,0,0,20985.599609,5360.0,26.0,66.125397
00:31:16.438293,0,155,0,6048.0,22164.0,2745.600098,141.917206
00:31:18.438598,0,0,155,835.200012,6808.0,22786.400391,158.102402
00:31:22.439392,156,0,0,21043.199219,5416.0,20.799999,66.503799
00:31:24.439636,0,156,0,6086.399902,22256.0,2761.199951,142.441803
00:31:26.440002,0,0,156,816.0,6812.0,22890.400391,158.773193
00:31:30.440673,157,0,0,21196.800781,5448.0,20.799999,66.882202
00:31:32.440979,0,157,0,6076.799805,22316.0,2771.600098,142.880402
00:31:34.441406,0,0,157,806.400024,6848.0,23030.800781,159.444
00:31:38.442108,158,0,0,21321.599609,5492.0,20.799999,67.166
00:31:40.442474,0,158,0,6115.200195,22420.0,2792.399902,143.6716
00:31:42.442779,0,0,158,835.200012,6908.0,23056.800781,160.175003
00:31:46.443481,159,0,0,21427.199219,5512.0,26.0,67.596001
00:31:48.443847,0,159,0,6124.799805,22472.0,2818.399902,144.0242
00:31:50.444335,0,0,159,844.799988,6928.0,23197.199219,160.914597
00:31:54.444854,160,0,0,21504.0,5548.0,31.200001,68.077599
00:31:56.445190,0,160,0,6115.200195,22568.0,2839.199951,144.651993
00:31:58.445526,0,0,160,873.599976,6952.0,23254.400391,161.413406
00:32:02.446197,161,0,0,21648.0,5564.0,26.0,68.335602
00:32:04.446563,0,161,0,6163.200195,22644.0,2839.199951,145.228195
00:32:06.446929,0,0,161,854.400024,6996.0,23368.800781,162.127197
00:32:10.447601,162,0,0,21763.199219,5572.0,31.200001,68.843002
00:32:12.447906,0,162,0,6163.200195,22720.0,2844.399902,145.709793
00:32:14.448181,0,0,162,864.0,7048.0,23446.800781,162.712006
00:32:18.449005,163,0,0,21849.599609,5608.0,31.200001,69.230003
00:32:20.449218,0,163,0,6192.0,22744.0,2854.800049,146.406403
00:32:22.449554,0,0,163,854.400024,7052.0,23561.199219,163.666595
00:32:26.450164,164,0,0,21964.800781,5628.0,15.6,69.634201
00:32:28.450622,0,164,0,6201.600098,22868.0,2896.399902,146.896606
00:32:30.450927,0,0,164,854.400024,7112.0,23675.599609,164.242798
00:32:34.451660,165,0,0,22108.800781,5676.0,31.200001,69.883598
00:32:36.451904,0,165,0,6249.600098,22976.0,2891.199951,147.472794
00:32:38.452239,0,0,165,883.200012,7128.0,23748.400391,165.042603
00:32:42.452911,166,0,0,22156.800781,5680.0,20.799999,70.262001
00:32:44.453247,0,166,0,6268.799805,23044.0,2927.600098,148.023193
00:32:46.453704,0,0,166,854.400024,7148.0,23852.400391,165.679001
00:32:50.454315,167,0,0,22272.0,5732.0,31.200001,70.743599
00:32:52.454742,0,167,0,6288.0,23144.0,2922.399902,148.651001
00:32:54.454956,0,0,167,883.200012,7188.0,23940.800781,166.349792
00:32:58.455627,168,0,0,22416.0,5752.0,36.400002,71.122002
00:33:00.455963,0,168,0,6297.600098,23168.0,2943.199951,149.132599
00:33:02.456390,0,0,168,873.599976,7216.0,24003.199219,166.805603
00:33:06.456970,169,0,0,22502.400391,5764.0,20.799999,71.466003
00:33:08.457366,0,169,0,6307.200195,23292.0,2979.600098,149.605606
00:33:10.457641,0,0,169,892.799988,7276.0,24128.0,167.699997
00:33:14.458526,170,0,0,22550.400391,5796.0,15.6,71.723999
00:33:16.458709,0,170,0,6307.200195,23324.0,2984.800049,150.233398
00:33:18.459014,0,0,170,873.599976,7276.0,24268.400391,168.224594
00:33:22.459716,171,0,0,22752.0,5800.0,26.0,71.982002
00:33:24.460052,0,171,0,6374.399902,23440.0,3005.600098,150.938599
00:33:26.460388,0,0,171,912.0,7308.0,24351.599609,169.033005
00:33:30.461212,172,0,0,22800.0,5844.0,36.400002,72.472198
00:33:32.461395,0,172,0,6364.799805,23476.0,3021.199951,151.179398
00:33:34.461761,0,0,172,892.799988,7364.0,24450.400391,169.617798
00:33:38.462432,173,0,0,22924.800781,5868.0,26.0,72.807602
00:33:40.462799,0,173,0,6374.399902,23576.0,3016.0,151.643799
00:33:42.463195,0,0,173,912.0,7400.0,24476.400391,170.400406
00:33:46.463867,174,0,0,23040.0,5904.0,15.6,73.246201
00:33:48.464263,0,174,0,6422.399902,23696.0,3036.800049,152.357605
00:33:50.464569,0,0,174,883.200012,7380.0,24648.0,170.976593
00:33:54.465240,175,0,0,23059.199219,5932.0,20.799999,73.633202
00:33:56.465606,0,175,0,6432.0,23688.0,3042.0,152.684402
00:33:58.466003,0,0,175,902.400024,7432.0,24694.800781,171.613007
00:34:02.466644,176,0,0,23232.0,5952.0,31.200001,74.020203
00:34:04.467163,0,176,0,6451.200195,23764.0,3073.199951,153.329407
00:34:06.467346,0,0,176,902.400024,7468.0,24814.400391,172.214996
00:34:10.468017,177,0,0,23347.199219,5972.0,41.599998,74.304001
00:34:12.468383,0,177,0,6499.200195,23844.0,3073.199951,153.931396
00:34:14.468719,0,0,177,902.400024,7524.0,24908.0,172.911606
00:34:18.469421,178,0,0,23462.400391,6012.0,26.0,74.613602
00:34:20.469848,0,178,0,6499.200195,23952.0,3109.600098,154.361404
00:34:22.470153,0,0,178,921.599976,7544.0,25032.800781,173.831802
00:34:26.470977,179,0,0,23510.400391,6048.0,10.4,75.121002
00:34:28.471191,0,179,0,6508.799805,24012.0,3130.399902,154.860199
00:34:30.471527,0,0,179,883.200012,7580.0,25027.599609,174.485397
00:34:34.472198,180,0,0,23664.0,6060.0,26.0,75.4478
00:34:36.472564,0,180,0,6489.600098,24068.0,3140.800049,155.531006
00:34:38.472869,0,0,180,931.200012,7600.0,25194.0,175.0186
00:34:42.473663,181,0,0,23817.599609,6096.0,36.400002,75.748802
00:34:44.473846,0,181,0,6556.799805,24196.0,3135.600098,155.986801
00:34:46.474212,0,0,181,921.599976,7624.0,25225.199219,175.775406
00:34:50.474914,182,0,0,23856.0,6104.0,31.200001,76.084198
00:34:52.475250,0,182,0,6518.399902,24252.0,3172.0,156.511398
00:34:54.475555,0,0,182,940.799988,7664.0,25370.800781,176.429001
00:34:58.476287,183,0,0,23971.199219,6140.0,20.799999,76.540001
00:35:00.476654,0,183,0,6566.399902,24332.0,3187.600098,157.207993
00:35:02.477020,0,0,183,931.200012,7676.0,25443.599609,176.927795
00:35:06.477722,184,0,0,24057.599609,6160.0,31.200001,76.875397
00:35:08.478088,0,184,0,6585.600098,24368.0,3208.399902,157.466003
00:35:10.478485,0,0,184,921.599976,7724.0,25511.199219,177.512604
00:35:14.479187,185,0,0,24192.0,6196.0,26.0,77.253799
00:35:16.479614,0,185,0,6604.799805,24436.0,3198.0,158.093796
00:35:18.479858,0,0,185,950.400024,7768.0,25599.599609,178.209198
00:35:22.480529,186,0,0,24316.800781,6208.0,15.6,77.726799
00:35:24.480865,0,186,0,6624.0,24548.0,3234.399902,158.532394
00:35:26.481201,0,0,186,988.799988,7776.0,25703.599609,178.768204
00:35:30.481872,187,0,0,24403.199219,6224.0,31.200001,77.959
00:35:32.482330,0,187,0,6672.0,24600.0,3234.399902,159.031204
00:35:34.482574,0,0,187,960.0,7812.0,25792.0,179.576599
00:35:38.483398,188,0,0,24480.0,6264.0,41.599998,78.320198
00:35:40.483612,0,188,0,6691.200195,24704.0,3255.199951,159.727798
00:35:42.483917,0,0,188,940.799988,7856.0,25880.400391,180.178604
00:35:46.484558,189,0,0,24604.800781,6292.0,20.799999,78.750198
00:35:48.484924,0,189,0,6681.600098,24732.0,3281.199951,160.063202
00:35:50.485290,0,0,189,940.799988,7872.0,25948.0,180.901001
00:35:54.485961,190,0,0,24748.800781,6332.0,26.0,79.128601
00:35:56.486297,0,190,0,6748.799805,24832.0,3296.800049,160.579193
00:35:58.486633,0,0,190,960.0,7912.0,26098.800781,181.571793
00:36:02.487304,191,0,0,24825.599609,6344.0,26.0,79.412399
00:36:04.487640,0,191,0,6720.0,24852.0,3312.399902,160.966202
00:36:06.488159,0,0,191,979.200012,7952.0,26176.800781,182.0448
00:36:10.488677,192,0,0,24940.800781,6344.0,52.0,79.773598
00:36:12.489105,0,192,0,6758.399902,24940.0,3317.600098,161.499405
00:36:14.489440,0,0,192,950.400024,7968.0,26213.199219,182.784393
00:36:18.490203,193,0,0,25017.599609,6384.0,15.6,80.152
00:36:20.490539,0,193,0,6768.0,25008.0,3317.600098,161.972397
00:36:22.490966,0,0,193,979.200012,8004.0,26312.0,183.532593
00:36:26.491546,194,0,0,25113.599609,6412.0,26.0,80.530403
00:36:28.491943,0,194,0,6739.200195,25080.0,3354.0,162.471207
00:36:30.492218,0,0,194,979.200012,8024.0,26405.599609,184.0056
00:36:34.493194,195,0,0,25190.400391,6440.0,20.799999,80.848602
00:36:36.493286,0,195,0,6787.200195,25152.0,3364.399902,162.927002
00:36:38.493591,0,0,195,960.0,8076.0,26488.800781,184.736603
00:36:42.494293,196,0,0,25363.199219,6460.0,31.200001,81.321602
00:36:44.494659,0,196,0,6835.200195,25240.0,3369.600098,163.313995
00:36:46.494964,0,0,196,979.200012,8080.0,26561.599609,185.519196
00:36:50.495666,197,0,0,25478.400391,6504.0,31.200001,81.622597
00:36:52.495941,0,197,0,6854.399902,25300.0,3395.600098,163.744003
00:36:54.496307,0,0,197,988.799988,8136.0,26634.400391,185.802994
00:36:58.496978,198,0,0,25536.0,6528.0,36.400002,81.923599
00:37:00.497344,0,198,0,6854.399902,25388.0,3411.199951,164.397598
00:37:02.497772,0,0,198,979.200012,8156.0,26774.800781,186.559799
00:37:06.498413,199,0,0,25593.599609,6548.0,31.200001,82.250397
00:37:08.498748,0,199,0,6883.200195,25464.0,3421.600098,164.887802
00:37:10.499084,0,0,199,998.400024,8176.0,26832.0,187.196198
00:37:14.499755,200,0,0,25728.0,6560.0,36.400002,82.646004
00:37:16.500061,0,200,0,6892.799805,25488.0,3447.600098,165.283401
00:37:18.500518,0,0,200,998.400024,8200.0,26832.0,187.815399
00:37:22.501037,201,0,0,25843.199219,6592.0,41.599998,82.989998
00:37:24.501495,0,201,0,6912.0,25548.0,3437.199951,165.679001
00:37:26.501708,0,0,201,1017.599976,8232.0,26998.400391,188.296997
00:37:30.502349,202,0,0,25900.800781,6628.0,36.400002,83.376999
00:37:32.502716,0,202,0,6940.799805,25640.0,3452.800049,166.289597
00:37:34.503082,0,0,202,1008.0,8272.0,27071.199219,189.070999
00:37:38.503692,203,0,0,25987.199219,6636.0,26.0,83.738197
00:37:40.504150,0,203,0,6950.399902,25704.0,3468.399902,166.848602
00:37:42.504364,0,0,203,1027.199951,8304.0,27206.400391,189.716003
00:37:46.505126,204,0,0,26140.800781,6648.0,26.0,84.0392
00:37:48.505401,0,204,0,6950.399902,25736.0,3489.199951,167.158203
00:37:50.505737,0,0,204,1027.199951,8312.0,27206.400391,190.137405
00:37:54.506469,205,0,0,26208.0,6688.0,41.599998,84.331596
00:37:56.506805,0,205,0,7017.600098,25800.0,3489.199951,167.751602
00:37:58.507171,0,0,205,1027.199951,8356.0,27336.400391,190.765198
00:38:02.507812,206,0,0,26361.599609,6708.0,31.200001,84.4692
00:38:04.508117,0,206,0,7008.0,25904.0,3520.399902,168.173004
00:38:06.508453,0,0,206,1036.800049,8392.0,27430.0,191.220993
00:38:10.509155,207,0,0,26438.400391,6720.0,31.200001,85.071198
00:38:12.509460,0,207,0,7056.0,25944.0,3530.800049,168.637405
00:38:14.509918,0,0,207,988.799988,8420.0,27534.0,191.960602
00:38:18.510498,208,0,0,26534.400391,6764.0,36.400002,85.415199
00:38:20.510894,0,208,0,7027.200195,26032.0,3546.399902,169.153397
00:38:22.511169,0,0,208,1056.0,8444.0,27596.400391,192.691605
00:38:26.511871,209,0,0,26553.599609,6772.0,36.400002,85.810799
00:38:28.512237,0,209,0,7056.0,26136.0,3567.199951,169.514603
00:38:30.512695,0,0,209,1065.599976,8488.0,27690.0,193.310806
00:38:34.513244,210,0,0,26745.599609,6800.0,26.0,86.2752
00:38:36.513671,0,210,0,7075.200195,26140.0,3572.399902,170.151001
00:38:38.513946,0,0,210,1046.400024,8488.0,27762.800781,193.886993
00:38:42.514678,211,0,0,26793.599609,6824.0,31.200001,86.481598
00:38:44.514953,0,211,0,7065.600098,26196.0,3598.399902,170.623993
00:38:46.515380,0,0,211,1046.400024,8536.0,27835.599609,194.506195
00:38:50.516021,212,0,0,26870.400391,6864.0,20.799999,86.7826
00:38:52.516418,0,212,0,7104.0,26268.0,3598.399902,171.122803
00:38:54.516601,0,0,212,1056.0,8568.0,27955.199219,195.082397
00:38:58.517333,213,0,0,27043.199219,6880.0,20.799999,87.117996
00:39:00.517639,0,213,0,7123.200195,26352.0,3634.800049,171.535599
00:39:02.517944,0,0,213,1056.0,8588.0,27939.599609,195.649994
00:39:06.518615,214,0,0,27033.599609,6900.0,31.200001,87.5308
00:39:08.518981,0,214,0,7161.600098,26436.0,3593.199951,171.948395
00:39:10.519317,0,0,214,1036.800049,8624.0,28085.199219,196.234802
00:39:14.519989,215,0,0,27225.599609,6916.0,26.0,87.737198
00:39:16.520355,0,215,0,7161.600098,26472.0,3666.0,172.421402
00:39:18.520690,0,0,215,1056.0,8640.0,28173.599609,196.664795
00:39:22.521453,216,0,0,27225.599609,6928.0,20.799999,88.0812
00:39:24.521850,0,216,0,7161.600098,26560.0,3655.600098,172.903
00:39:26.522247,0,0,216,1056.0,8640.0,28210.0,197.593597
00:39:30.522888,217,0,0,27360.0,6960.0,36.400002,88.4338
00:39:32.523315,0,217,0,7209.600098,26592.0,3645.199951,173.350204
00:39:34.523529,0,0,217,1056.0,8712.0,28324.400391,198.066605
00:39:38.524169,218,0,0,27436.800781,6960.0,36.400002,88.820801
00:39:40.524536,0,218,0,7200.0,26652.0,3697.199951,173.771606
00:39:42.524871,0,0,218,1084.800049,8756.0,28423.199219,198.832001
00:39:46.525573,219,0,0,27552.0,6996.0,26.0,89.104599
00:39:48.526000,0,219,0,7248.0,26736.0,3686.800049,174.124207
00:39:50.526214,0,0,219,1056.0,8776.0,28516.800781,199.270599
00:39:54.527038,220,0,0,27628.800781,7004.0,36.400002,89.397003
00:39:56.527191,0,220,0,7228.799805,26796.0,3738.800049,174.812195
00:39:58.527557,0,0,220,1036.800049,8784.0,28537.599609,199.726395
00:40:02.528411,221,0,0,27763.199219,7056.0,31.200001,89.878601
00:40:04.528747,0,221,0,7228.799805,26832.0,3733.600098,175.113205
00:40:06.529083,0,0,221,1065.599976,8828.0,28626.0,200.655197
00:40:10.529876,222,0,0,27840.0,7072.0,36.400002,90.050598
00:40:12.530120,0,222,0,7286.399902,26924.0,3749.199951,175.551804
00:40:14.530487,0,0,222,1084.800049,8848.0,28631.199219,201.197006
00:40:18.531097,223,0,0,27868.800781,7092.0,36.400002,90.454803
00:40:20.531433,0,223,0,7324.799805,26972.0,3723.199951,176.007599
00:40:22.531738,0,0,223,1094.400024,8876.0,28792.400391,201.437805
00:40:26.532470,224,0,0,28032.0,7112.0,31.200001,90.764397
00:40:28.532775,0,224,0,7257.600098,27084.0,3790.800049,176.343002
00:40:30.533111,0,0,224,1094.400024,8912.0,28776.800781,201.910797
00:40:34.533782,225,0,0,28080.0,7104.0,31.200001,91.116997
00:40:36.534118,0,225,0,7334.399902,27136.0,3801.199951,176.841797
00:40:38.534637,0,0,225,1104.0,8924.0,28984.800781,202.615997
00:40:42.535095,226,0,0,28204.800781,7168.0,36.400002,91.478203
00:40:44.535522,0,226,0,7353.600098,27168.0,3796.0,177.469604
00:40:46.535766,0,0,226,1075.199951,8976.0,28990.0,203.269608
00:40:50.536376,227,0,0,28300.800781,7180.0,41.599998,91.701797
00:40:52.536712,0,227,0,7372.799805,27224.0,3811.600098,177.589996
00:40:54.537078,0,0,227,1094.400024,9000.0,29042.0,203.888794
00:40:58.537811,228,0,0,28348.800781,7204.0,36.400002,92.0028
00:41:00.538055,0,228,0,7372.799805,27312.0,3842.800049,178.183395
00:41:02.538452,0,0,228,1094.400024,9008.0,29182.400391,204.207001
00:41:06.539215,229,0,0,28492.800781,7220.0,31.200001,92.467201
00:41:08.539489,0,229,0,7411.200195,27396.0,3853.199951,178.707993
00:41:10.539886,0,0,229,1094.400024,9056.0,29291.599609,204.852005
00:41:14.540527,230,0,0,28550.400391,7244.0,26.0,92.811203
00:41:16.540924,0,230,0,7401.600098,27428.0,3848.0,178.966003
00:41:18.541229,0,0,230,1123.199951,9076.0,29307.199219,205.453995
00:41:22.541931,231,0,0,28598.400391,7260.0,46.799999,92.991798
00:41:24.542266,0,231,0,7449.600098,27500.0,3889.600098,179.524994
00:41:26.542602,0,0,231,1113.599976,9112.0,29395.599609,206.279602
00:41:30.543304,232,0,0,28732.800781,7292.0,36.400002,93.318604
00:41:32.543640,0,232,0,7440.0,27560.0,3894.800049,179.955002
00:41:34.544097,0,0,232,1104.0,9128.0,29473.599609,206.442993
00:41:38.544677,233,0,0,28790.400391,7292.0,31.200001,93.585197
00:41:40.545013,0,233,0,7459.200195,27528.0,3905.199951,180.298996
00:41:42.545379,0,0,233,1113.599976,9164.0,29582.800781,207.165405
00:41:46.546051,234,0,0,28963.199219,7340.0,41.599998,94.049599
00:41:48.546386,0,234,0,7488.0,27644.0,3915.600098,180.686005
00:41:50.546722,0,0,234,1132.800049,9180.0,29530.800781,207.827606
00:41:54.547485,235,0,0,29030.400391,7336.0,36.400002,94.367798
00:41:56.547882,0,235,0,7507.200195,27748.0,3946.800049,181.184799
00:41:58.548187,0,0,235,1142.400024,9232.0,29744.0,208.489807
00:42:02.548828,236,0,0,29068.800781,7364.0,36.400002,94.720398
00:42:04.549163,0,236,0,7536.0,27776.0,3957.199951,181.563202
00:42:06.549530,0,0,236,1132.800049,9256.0,29780.400391,209.091797
00:42:10.550140,237,0,0,29222.400391,7372.0,36.400002,95.124603
00:42:12.550476,0,237,0,7507.200195,27872.0,3983.199951,182.104996
00:42:14.550811,0,0,237,1132.800049,9288.0,29894.800781,209.745407
00:42:18.551574,238,0,0,29203.199219,7392.0,26.0,95.331001
00:42:20.551818,0,238,0,7526.399902,27904.0,3967.600098,182.388794
00:42:22.552124,0,0,238,1152.0,9308.0,29957.199219,210.123795
00:42:26.552795,239,0,0,29337.599609,7428.0,46.799999,95.640602
00:42:28.553131,0,239,0,7584.0,27968.0,3972.800049,182.9478
00:42:30.553558,0,0,239,1152.0,9336.0,29988.400391,210.803207
00:42:34.554107,240,0,0,29347.199219,7452.0,46.799999,96.061996
00:42:36.554473,0,240,0,7545.600098,28024.0,4009.199951,183.197205
00:42:38.554840,0,0,240,1152.0,9344.0,30082.0,211.112793
00:42:42.555480,241,0,0,29558.400391,7484.0,36.400002,96.405998
00:42:44.555816,0,241,0,7603.200195,28072.0,4050.800049,183.695999
00:42:46.556213,0,0,241,1152.0,9376.0,30144.400391,211.362198
00:42:50.556915,242,0,0,29606.400391,7488.0,31.200001,96.681198
00:42:52.557281,0,242,0,7622.399902,28120.0,4024.800049,184.1604
00:42:54.557525,0,0,242,1142.400024,9388.0,30196.400391,212.1362
00:42:58.558258,243,0,0,29635.199219,7536.0,20.799999,96.930603
00:43:00.558593,0,243,0,7622.399902,28184.0,4061.199951,184.598999
00:43:02.558990,0,0,243,1152.0,9440.0,30264.0,212.746796
00:43:06.559661,244,0,0,29798.400391,7520.0,31.200001,97.274597
00:43:08.560058,0,244,0,7641.600098,28260.0,4071.600098,184.788193
00:43:10.560333,0,0,244,1171.199951,9456.0,30368.0,213.305801
00:43:14.561035,245,0,0,29846.400391,7552.0,26.0,97.738998
00:43:16.561309,0,245,0,7622.399902,28312.0,4071.600098,185.467606
00:43:18.561645,0,0,245,1161.599976,9476.0,30409.599609,214.002396
00:43:22.562377,246,0,0,29932.800781,7544.0,41.599998,98.065804
00:43:24.562683,0,246,0,7670.399902,28368.0,4097.600098,185.802994
00:43:26.563018,0,0,246,1190.400024,9536.0,30451.199219,214.354996
00:43:30.563781,247,0,0,30019.199219,7588.0,36.400002,98.254997
00:43:32.564086,0,247,0,7699.200195,28432.0,4076.800049,186.147003
00:43:34.564422,0,0,247,1171.199951,9552.0,30596.800781,214.767807
00:43:38.565124,248,0,0,30115.199219,7624.0,31.200001,98.409798
00:43:40.565460,0,248,0,7680.0,28452.0,4128.799805,186.766205
00:43:42.565887,0,0,248,1171.199951,9576.0,30622.800781,215.533203
00:43:46.566406,249,0,0,30268.800781,7644.0,31.200001,98.9086
00:43:48.566802,0,249,0,7728.0,28552.0,4118.399902,187.007004
00:43:50.567138,0,0,249,1190.400024,9592.0,30732.0,216.031998
00:43:54.567840,250,0,0,30364.800781,7668.0,31.200001,99.1408
00:43:56.568176,0,250,0,7708.799805,28580.0,4144.399902,187.402603
00:43:58.568695,0,0,250,1200.0,9636.0,30810.0,216.522202
00:44:02.569183,251,0,0,30384.0,7696.0,26.0,99.459
00:44:04.569580,0,251,0,7747.200195,28684.0,4139.200195,187.746597
00:44:06.569854,0,0,251,1190.400024,9672.0,30882.800781,217.029602
00:44:10.570556,252,0,0,30432.0,7712.0,52.0,99.846001
00:44:12.570831,0,252,0,7737.600098,28696.0,4180.799805,188.236801
00:44:14.571136,0,0,252,1190.400024,9680.0,30877.599609,217.666
00:44:18.571807,253,0,0,30604.800781,7724.0,26.0,100.078201
00:44:20.572204,0,253,0,7756.799805,28772.0,4196.399902,188.520599
00:44:22.572631,0,0,253,1209.599976,9712.0,31028.400391,218.242203
00:44:26.573486,254,0,0,30595.199219,7736.0,41.599998,100.508202
00:44:28.573730,0,254,0,7814.399902,28836.0,4217.200195,189.062393
00:44:30.574096,0,0,254,1171.199951,9712.0,31122.0,218.740997
00:44:34.574768,255,0,0,0.0,0.0,0.0,0.0
00:44:36.575134,0,255,0,0.0,0.0,0.0,0.0
00:44:38.575500,0,0,255,0.0,0.0,0.0,0.0
